Local time,Open,High,Low,Close,Volume
29.03.2009 05:00:00.000 GMT+0800,97.850,97.850,97.850,97.850,0
30.03.2009 05:00:00.000 GMT+0800,98.038,98.320,95.955,97.245,472882672363.2814
31.03.2009 05:00:00.000 GMT+0800,97.234,99.370,97.214,98.960,585678902832.0314
01.04.2009 05:00:00.000 GMT+0800,98.945,99.470,98.215,98.510,590431749023.4375
02.04.2009 05:00:00.000 GMT+0800,98.510,99.910,98.385,99.515,576447694580.0781
03.04.2009 05:00:00.000 GMT+0800,99.515,100.375,99.340,100.295,641788586425.7812
04.04.2009 05:00:00.000 GMT+0800,100.295,100.295,100.295,100.295,0
05.04.2009 05:00:00.000 GMT+0800,100.295,100.295,100.295,100.295,0
06.04.2009 05:00:00.000 GMT+0800,100.148,101.440,100.124,100.990,608786193359.375
07.04.2009 05:00:00.000 GMT+0800,100.985,101.095,99.840,100.405,595248336425.7812
08.04.2009 05:00:00.000 GMT+0800,100.395,100.865,99.310,99.760,619978697265.625
09.04.2009 05:00:00.000 GMT+0800,99.745,100.570,99.635,100.410,441413301269.53143
10.04.2009 05:00:00.000 GMT+0800,100.400,100.725,100.200,100.230,183674869873.04718
11.04.2009 05:00:00.000 GMT+0800,100.230,100.230,100.230,100.230,0
12.04.2009 05:00:00.000 GMT+0800,100.230,100.230,100.230,100.230,0
13.04.2009 05:00:00.000 GMT+0800,100.337,100.720,99.850,100.090,242664866699.21887
14.04.2009 05:00:00.000 GMT+0800,100.080,100.425,98.740,98.970,466840498291.0156
15.04.2009 05:00:00.000 GMT+0800,98.970,99.660,98.145,99.365,513629657226.5625
16.04.2009 05:00:00.000 GMT+0800,99.365,99.515,98.525,99.255,618003207519.5312
17.04.2009 05:00:00.000 GMT+0800,99.260,99.755,98.710,99.135,506389694335.9375
18.04.2009 05:00:00.000 GMT+0800,99.135,99.135,99.135,99.135,0
19.04.2009 05:00:00.000 GMT+0800,99.135,99.135,99.135,99.135,0
20.04.2009 05:00:00.000 GMT+0800,99.191,99.410,97.650,97.885,387270667480.46893
21.04.2009 05:00:00.000 GMT+0800,97.870,98.910,97.720,98.720,443173180175.7813
22.04.2009 05:00:00.000 GMT+0800,98.710,98.740,97.570,97.995,414561102294.9219
23.04.2009 05:00:00.000 GMT+0800,98.000,98.435,97.630,97.955,427216121582.0313
24.04.2009 05:00:00.000 GMT+0800,97.955,98.150,96.635,97.150,460023662109.3752
25.04.2009 05:00:00.000 GMT+0800,97.150,97.150,97.150,97.150,0
26.04.2009 05:00:00.000 GMT+0800,97.150,97.150,97.150,97.150,0
27.04.2009 05:00:00.000 GMT+0800,96.791,97.110,96.430,96.770,510344272705.0781
28.04.2009 05:00:00.000 GMT+0800,96.755,96.775,95.625,96.440,543892152832.0313
29.04.2009 05:00:00.000 GMT+0800,96.435,97.970,96.375,97.645,479925098876.9532
30.04.2009 05:00:00.000 GMT+0800,97.630,98.990,97.140,98.625,517401344726.5625
01.05.2009 05:00:00.000 GMT+0800,98.610,99.570,98.515,99.075,398999000976.5626
02.05.2009 05:00:00.000 GMT+0800,99.075,99.075,99.075,99.075,0
03.05.2009 05:00:00.000 GMT+0800,99.075,99.075,99.075,99.075,0
04.05.2009 05:00:00.000 GMT+0800,99.209,99.560,98.720,98.775,339173697998.0469
05.05.2009 05:00:00.000 GMT+0800,98.775,99.210,98.605,98.800,453050314453.1252
06.05.2009 05:00:00.000 GMT+0800,98.805,99.080,97.935,98.300,421724500000.0001
07.05.2009 05:00:00.000 GMT+0800,98.300,99.750,98.275,99.090,466032301757.8126
08.05.2009 05:00:00.000 GMT+0800,99.080,99.570,98.305,98.450,397389802734.375
09.05.2009 05:00:00.000 GMT+0800,98.450,98.450,98.450,98.450,0
10.05.2009 05:00:00.000 GMT+0800,98.450,98.450,98.450,98.450,0
11.05.2009 05:00:00.000 GMT+0800,98.612,98.825,97.255,97.470,696067751220.7031
12.05.2009 05:00:00.000 GMT+0800,97.460,97.830,96.105,96.435,816721096679.6875
13.05.2009 05:00:00.000 GMT+0800,96.430,96.685,95.135,95.295,613651791015.625
14.05.2009 05:00:00.000 GMT+0800,95.295,95.860,95.110,95.780,561608498046.875
15.05.2009 05:00:00.000 GMT+0800,95.780,96.180,94.725,95.190,487886895507.8125
16.05.2009 05:00:00.000 GMT+0800,95.190,95.190,95.190,95.190,0
17.05.2009 05:00:00.000 GMT+0800,95.190,95.190,95.190,95.190,0
18.05.2009 05:00:00.000 GMT+0800,94.835,96.460,94.550,96.290,780391896484.375
19.05.2009 05:00:00.000 GMT+0800,96.280,96.700,95.895,95.960,569334041015.625
20.05.2009 05:00:00.000 GMT+0800,95.960,96.220,94.685,94.875,587205001953.125
21.05.2009 05:00:00.000 GMT+0800,94.865,95.255,93.960,94.400,579535948730.4688
22.05.2009 05:00:00.000 GMT+0800,94.400,94.915,93.850,94.760,583065304199.2188
23.05.2009 05:00:00.000 GMT+0800,94.760,94.760,94.760,94.760,0
24.05.2009 05:00:00.000 GMT+0800,94.760,94.760,94.760,94.760,0
25.05.2009 05:00:00.000 GMT+0800,94.631,95.205,94.415,94.810,372815860595.7033
26.05.2009 05:00:00.000 GMT+0800,94.805,95.140,94.510,95.015,580806993652.3438
27.05.2009 05:00:00.000 GMT+0800,95.015,95.500,94.650,95.325,620412045898.4376
28.05.2009 05:00:00.000 GMT+0800,95.325,97.235,95.215,96.845,539620280273.4375
29.05.2009 05:00:00.000 GMT+0800,96.845,97.005,95.000,95.325,425644988525.3907
30.05.2009 05:00:00.000 GMT+0800,95.325,95.325,95.325,95.325,0
31.05.2009 05:00:00.000 GMT+0800,95.325,95.325,95.325,95.325,0
01.06.2009 05:00:00.000 GMT+0800,95.130,96.800,94.445,96.580,418130798339.8438
02.06.2009 05:00:00.000 GMT+0800,96.580,96.645,95.320,95.760,585582995117.1875
03.06.2009 05:00:00.000 GMT+0800,95.760,96.420,95.375,95.980,569314841796.875
04.06.2009 05:00:00.000 GMT+0800,95.975,96.970,95.875,96.555,616552583007.8125
05.06.2009 05:00:00.000 GMT+0800,96.555,98.880,96.505,98.635,492418600585.9376
06.06.2009 05:00:00.000 GMT+0800,98.635,98.635,98.635,98.635,0
07.06.2009 05:00:00.000 GMT+0800,98.635,98.635,98.635,98.635,0
08.06.2009 05:00:00.000 GMT+0800,98.584,98.855,98.200,98.480,630579224853.5156
09.06.2009 05:00:00.000 GMT+0800,98.470,98.565,97.250,97.370,631661194824.2188
10.06.2009 05:00:00.000 GMT+0800,97.360,98.440,97.085,98.100,566979515136.7188
11.06.2009 05:00:00.000 GMT+0800,98.088,98.555,97.290,97.620,494231137207.0313
12.06.2009 05:00:00.000 GMT+0800,97.615,98.425,97.470,98.410,524030551269.5313
13.06.2009 05:00:00.000 GMT+0800,98.410,98.410,98.410,98.410,0
14.06.2009 05:00:00.000 GMT+0800,98.410,98.410,98.410,98.410,0
15.06.2009 05:00:00.000 GMT+0800,98.402,98.561,97.569,97.803,200525800292.96906
16.06.2009 05:00:00.000 GMT+0800,97.810,97.874,96.065,96.374,155501298339.8442
17.06.2009 05:00:00.000 GMT+0800,96.368,96.767,95.486,95.738,158018400878.9065
18.06.2009 05:00:00.000 GMT+0800,95.712,96.672,95.594,96.500,155216599853.5161
19.06.2009 05:00:00.000 GMT+0800,96.495,97.167,96.000,96.260,229740897460.93762
20.06.2009 05:00:00.000 GMT+0800,96.260,96.260,96.260,96.260,0
21.06.2009 05:00:00.000 GMT+0800,96.260,96.260,96.260,96.260,0
22.06.2009 05:00:00.000 GMT+0800,96.158,96.300,95.715,95.855,463556896118.16425
23.06.2009 05:00:00.000 GMT+0800,95.845,95.955,94.875,95.215,505663050048.8282
24.06.2009 05:00:00.000 GMT+0800,95.210,96.050,95.025,95.640,464782204101.5626
25.06.2009 05:00:00.000 GMT+0800,95.630,96.565,95.595,95.937,490876000488.2813
26.06.2009 05:00:00.000 GMT+0800,95.926,96.034,95.040,95.175,413131368896.48444
27.06.2009 05:00:00.000 GMT+0800,95.175,95.175,95.175,95.175,0
28.06.2009 05:00:00.000 GMT+0800,95.175,95.175,95.175,95.175,0
29.06.2009 05:00:00.000 GMT+0800,95.110,96.175,95.097,96.055,359565897460.9376
30.06.2009 05:00:00.000 GMT+0800,96.050,96.510,95.310,96.340,539570922363.2813
01.07.2009 05:00:00.000 GMT+0800,96.340,96.985,96.165,96.650,488615197753.9064
02.07.2009 05:00:00.000 GMT+0800,96.635,96.880,95.695,95.925,350864297363.2813
03.07.2009 05:00:00.000 GMT+0800,95.925,96.120,95.695,96.018,286196559570.3127
04.07.2009 05:00:00.000 GMT+0800,96.018,96.018,96.018,96.018,0
05.07.2009 05:00:00.000 GMT+0800,96.018,96.018,96.018,96.018,0
06.07.2009 05:00:00.000 GMT+0800,96.100,96.127,94.660,95.355,690540480957.0312
07.07.2009 05:00:00.000 GMT+0800,95.335,95.455,94.710,94.890,765426608398.4376
08.07.2009 05:00:00.000 GMT+0800,94.885,94.889,91.780,92.870,886910452148.4375
09.07.2009 05:00:00.000 GMT+0800,92.865,93.600,92.375,92.985,1008992954101.5625
10.07.2009 05:00:00.000 GMT+0800,92.990,93.185,91.775,92.520,820530181640.625
11.07.2009 05:00:00.000 GMT+0800,92.520,92.520,92.520,92.520,0
12.07.2009 05:00:00.000 GMT+0800,92.520,92.520,92.520,92.520,0
13.07.2009 05:00:00.000 GMT+0800,92.352,93.030,91.735,92.955,1111002836425.7812
14.07.2009 05:00:00.000 GMT+0800,92.965,93.760,92.710,93.490,1273502070312.5
15.07.2009 05:00:00.000 GMT+0800,93.500,94.470,93.260,94.215,985482326171.875
16.07.2009 05:00:00.000 GMT+0800,94.220,94.450,93.265,93.915,820563761718.75
17.07.2009 05:00:00.000 GMT+0800,93.915,94.375,93.475,94.205,807870596191.4062
18.07.2009 05:00:00.000 GMT+0800,94.205,94.205,94.205,94.205,0
19.07.2009 05:00:00.000 GMT+0800,94.205,94.205,94.205,94.205,0
20.07.2009 05:00:00.000 GMT+0800,94.244,94.780,94.130,94.180,896752822265.625
21.07.2009 05:00:00.000 GMT+0800,94.180,94.390,93.285,93.740,854723000000
22.07.2009 05:00:00.000 GMT+0800,93.730,93.870,93.090,93.660,875421238281.25
23.07.2009 05:00:00.000 GMT+0800,93.660,95.295,93.525,94.930,991502978515.625
24.07.2009 05:00:00.000 GMT+0800,94.980,95.165,94.590,94.760,789816605957.0312
25.07.2009 05:00:00.000 GMT+0800,94.760,94.760,94.760,94.760,0
26.07.2009 05:00:00.000 GMT+0800,94.760,94.760,94.760,94.760,0
27.07.2009 05:00:00.000 GMT+0800,94.844,95.380,94.665,95.170,793992702148.4375
28.07.2009 05:00:00.000 GMT+0800,95.180,95.265,94.035,94.540,847661786132.8125
29.07.2009 05:00:00.000 GMT+0800,94.535,95.360,94.015,94.980,950202276367.1875
30.07.2009 05:00:00.000 GMT+0800,94.980,95.885,94.825,95.550,769278279296.875
31.07.2009 05:00:00.000 GMT+0800,95.545,95.820,94.495,94.655,785265135253.9062
01.08.2009 05:00:00.000 GMT+0800,94.655,94.655,94.638,94.638,0
02.08.2009 05:00:00.000 GMT+0800,94.638,94.638,94.638,94.638,0
03.08.2009 05:00:00.000 GMT+0800,94.755,95.430,94.590,95.260,717739423339.8438
04.08.2009 05:00:00.000 GMT+0800,95.255,95.465,94.360,95.220,758104674316.4062
05.08.2009 05:00:00.000 GMT+0800,95.220,95.395,94.625,94.960,836131521484.375
06.08.2009 05:00:00.000 GMT+0800,94.955,95.805,94.775,95.450,911310493164.0625
07.08.2009 05:00:00.000 GMT+0800,95.445,97.785,95.050,97.555,430751672851.5626
08.08.2009 05:00:00.000 GMT+0800,97.555,97.555,97.555,97.555,0
09.08.2009 05:00:00.000 GMT+0800,97.555,97.555,97.555,97.555,0
10.08.2009 05:00:00.000 GMT+0800,97.638,97.745,96.915,97.145,364768853027.3438
11.08.2009 05:00:00.000 GMT+0800,97.145,97.160,95.760,95.985,475951940917.9688
12.08.2009 05:00:00.000 GMT+0800,95.985,96.760,95.120,96.045,500186142333.9844
13.08.2009 05:00:00.000 GMT+0800,96.025,96.485,95.035,95.475,390798481445.3126
14.08.2009 05:00:00.000 GMT+0800,95.475,95.475,94.425,94.930,387316720703.1251
15.08.2009 05:00:00.000 GMT+0800,94.930,94.930,94.930,94.930,0
16.08.2009 05:00:00.000 GMT+0800,94.930,94.930,94.930,94.930,0
17.08.2009 05:00:00.000 GMT+0800,94.702,94.870,94.200,94.495,527163309570.3126
18.08.2009 05:00:00.000 GMT+0800,94.505,95.285,94.335,94.680,490795390625.0001
19.08.2009 05:00:00.000 GMT+0800,94.665,94.960,93.665,94.065,501967517578.125
20.08.2009 05:00:00.000 GMT+0800,94.065,94.555,93.860,94.180,429322480468.7501
21.08.2009 05:00:00.000 GMT+0800,94.190,94.720,93.420,94.385,411656070800.7814
22.08.2009 05:00:00.000 GMT+0800,94.385,94.385,94.385,94.385,0
23.08.2009 05:00:00.000 GMT+0800,94.385,94.385,94.385,94.385,0
24.08.2009 05:00:00.000 GMT+0800,94.355,95.065,94.270,94.555,531834729003.9063
25.08.2009 05:00:00.000 GMT+0800,94.550,94.640,93.785,94.175,516293117675.7813
26.08.2009 05:00:00.000 GMT+0800,94.175,94.570,93.875,94.240,472978821289.0625
27.08.2009 05:00:00.000 GMT+0800,94.240,94.285,93.205,93.520,581171755859.375
28.08.2009 05:00:00.000 GMT+0800,93.520,94.075,93.410,93.590,463532521728.5158
29.08.2009 05:00:00.000 GMT+0800,93.590,93.590,93.590,93.590,0
30.08.2009 05:00:00.000 GMT+0800,93.590,93.590,93.590,93.590,0
31.08.2009 05:00:00.000 GMT+0800,93.265,93.560,92.540,93.110,421010684326.1719
01.09.2009 05:00:00.000 GMT+0800,93.110,93.440,92.810,92.920,548525789062.5
02.09.2009 05:00:00.000 GMT+0800,92.920,93.055,92.100,92.205,554026609863.2812
03.09.2009 05:00:00.000 GMT+0800,92.205,92.780,91.945,92.630,429534644775.3907
04.09.2009 05:00:00.000 GMT+0800,92.630,93.245,92.270,92.985,339888841064.4534
05.09.2009 05:00:00.000 GMT+0800,92.985,92.985,92.985,92.985,0
06.09.2009 05:00:00.000 GMT+0800,92.985,92.985,92.985,92.985,0
07.09.2009 05:00:00.000 GMT+0800,92.951,93.300,92.805,93.065,236562679443.35962
08.09.2009 05:00:00.000 GMT+0800,93.060,93.082,92.035,92.315,352586710937.5
09.09.2009 05:00:00.000 GMT+0800,92.310,92.590,91.610,92.040,384321049560.547
10.09.2009 05:00:00.000 GMT+0800,92.030,92.260,91.425,91.720,344156907714.84393
11.09.2009 05:00:00.000 GMT+0800,91.720,91.780,90.210,90.710,383387098144.5313
12.09.2009 05:00:00.000 GMT+0800,90.710,90.710,90.710,90.710,0
13.09.2009 05:00:00.000 GMT+0800,90.710,90.710,90.710,90.710,0
14.09.2009 05:00:00.000 GMT+0800,90.277,91.130,90.190,90.930,375022319824.2189
15.09.2009 05:00:00.000 GMT+0800,90.925,91.640,90.785,91.025,401195081542.969
16.09.2009 05:00:00.000 GMT+0800,91.025,91.360,90.125,90.920,432134391601.5627
17.09.2009 05:00:00.000 GMT+0800,90.920,91.615,90.515,91.075,401451756347.65643
18.09.2009 05:00:00.000 GMT+0800,91.075,91.530,90.990,91.280,418818119628.90643
19.09.2009 05:00:00.000 GMT+0800,91.280,91.280,91.280,91.280,0
20.09.2009 05:00:00.000 GMT+0800,91.280,91.280,91.280,91.280,0
21.09.2009 05:00:00.000 GMT+0800,91.307,92.530,91.286,91.925,321589018310.5471
22.09.2009 05:00:00.000 GMT+0800,91.910,92.105,90.930,91.095,377449780517.5783
23.09.2009 05:00:00.000 GMT+0800,91.080,91.540,90.480,91.260,469839536865.2345
24.09.2009 05:00:00.000 GMT+0800,91.260,91.625,90.350,91.265,611722593750.0001
25.09.2009 05:00:00.000 GMT+0800,91.265,91.350,89.510,89.640,579660472167.9688
26.09.2009 05:00:00.000 GMT+0800,89.640,89.640,89.640,89.640,0
27.09.2009 05:00:00.000 GMT+0800,89.640,89.640,89.640,89.640,0
28.09.2009 05:00:00.000 GMT+0800,89.540,89.775,88.220,89.625,515107238037.1094
29.09.2009 05:00:00.000 GMT+0800,89.620,90.365,89.570,90.085,500270881835.9376
30.09.2009 05:00:00.000 GMT+0800,90.050,90.405,89.355,89.715,508774991943.35944
01.10.2009 05:00:00.000 GMT+0800,89.710,90.170,89.415,89.600,590891603515.625
02.10.2009 05:00:00.000 GMT+0800,89.600,89.920,88.600,89.785,545382027832.0313
03.10.2009 05:00:00.000 GMT+0800,89.785,89.785,89.785,89.785,0
04.10.2009 05:00:00.000 GMT+0800,89.785,89.785,89.785,89.785,0
05.10.2009 05:00:00.000 GMT+0800,89.328,89.975,89.328,89.530,451965279296.875
06.10.2009 05:00:00.000 GMT+0800,89.530,89.650,88.625,88.820,521878930664.0626
07.10.2009 05:00:00.000 GMT+0800,88.805,89.385,88.005,88.595,584802008300.7812
08.10.2009 05:00:00.000 GMT+0800,88.565,88.710,88.145,88.390,447123598144.53143
09.10.2009 05:00:00.000 GMT+0800,88.365,89.880,88.345,89.755,472877091796.8751
10.10.2009 05:00:00.000 GMT+0800,89.755,89.755,89.755,89.755,0
11.10.2009 05:00:00.000 GMT+0800,89.755,89.755,89.755,89.755,0
12.10.2009 05:00:00.000 GMT+0800,89.526,90.455,89.505,89.820,348637080566.4063
13.10.2009 05:00:00.000 GMT+0800,89.820,90.185,89.425,89.690,399105473632.8127
14.10.2009 05:00:00.000 GMT+0800,89.695,89.900,88.830,89.440,368430730468.7502
15.10.2009 05:00:00.000 GMT+0800,89.425,90.780,89.265,90.550,444714444824.219
16.10.2009 05:00:00.000 GMT+0800,90.550,91.320,90.500,90.885,586174373291.0156
17.10.2009 05:00:00.000 GMT+0800,90.885,90.885,90.885,90.885,0
18.10.2009 05:00:00.000 GMT+0800,90.885,90.885,90.885,90.885,0
19.10.2009 05:00:00.000 GMT+0800,90.925,91.120,90.365,90.540,517119729492.1876
20.10.2009 05:00:00.000 GMT+0800,90.530,91.070,90.075,90.750,565769730468.75
21.10.2009 05:00:00.000 GMT+0800,90.750,91.275,90.485,90.995,571183612304.6875
22.10.2009 05:00:00.000 GMT+0800,90.990,91.710,90.775,91.285,459140542724.6094
23.10.2009 05:00:00.000 GMT+0800,91.280,92.120,91.270,92.035,486608022216.7969
24.10.2009 05:00:00.000 GMT+0800,92.035,92.035,92.035,92.035,0
25.10.2009 05:00:00.000 GMT+0800,92.035,92.035,92.035,92.035,0
26.10.2009 05:00:00.000 GMT+0800,92.132,92.280,91.565,92.175,409944605957.0313
27.10.2009 05:00:00.000 GMT+0800,92.160,92.320,91.705,91.790,389097018310.5471
28.10.2009 05:00:00.000 GMT+0800,91.780,91.810,90.545,90.735,486940572753.9063
29.10.2009 05:00:00.000 GMT+0800,90.725,91.615,90.245,91.400,500672233398.4376
30.10.2009 05:00:00.000 GMT+0800,91.400,91.575,89.910,90.065,477285872070.3125
31.10.2009 05:00:00.000 GMT+0800,90.065,90.065,90.065,90.065,0
01.11.2009 05:00:00.000 GMT+0800,90.065,90.086,90.065,90.086,0
02.11.2009 06:00:00.000 GMT+0800,89.665,90.690,89.180,90.205,474959674316.4063
03.11.2009 06:00:00.000 GMT+0800,90.205,90.580,89.870,90.320,457959100585.9375
04.11.2009 06:00:00.000 GMT+0800,90.315,91.310,90.045,90.715,436127450927.7344
05.11.2009 06:00:00.000 GMT+0800,90.710,90.860,89.990,90.705,448857363281.25
06.11.2009 06:00:00.000 GMT+0800,90.705,90.850,89.610,89.846,461448041503.9063
07.11.2009 06:00:00.000 GMT+0800,89.846,89.846,89.846,89.846,0
08.11.2009 06:00:00.000 GMT+0800,89.846,89.846,89.846,89.846,0
09.11.2009 06:00:00.000 GMT+0800,89.990,90.260,89.685,89.920,398982392822.2656
10.11.2009 06:00:00.000 GMT+0800,89.920,90.180,89.670,89.795,443827707275.3906
11.11.2009 06:00:00.000 GMT+0800,89.790,90.040,89.290,89.855,442809618164.0625
12.11.2009 06:00:00.000 GMT+0800,89.865,90.610,89.640,90.355,513341097900.3907
13.11.2009 06:00:00.000 GMT+0800,90.355,90.410,89.460,89.631,477844153320.3125
14.11.2009 06:00:00.000 GMT+0800,89.631,89.631,89.631,89.631,0
15.11.2009 06:00:00.000 GMT+0800,89.631,89.631,89.631,89.631,0
16.11.2009 06:00:00.000 GMT+0800,89.555,89.705,88.750,89.040,474395329467.77344
17.11.2009 06:00:00.000 GMT+0800,89.045,89.535,88.730,89.245,532205642822.2657
18.11.2009 06:00:00.000 GMT+0800,89.240,89.480,89.010,89.305,494029532714.8438
19.11.2009 06:00:00.000 GMT+0800,89.290,89.430,88.635,88.950,527995886230.4688
20.11.2009 06:00:00.000 GMT+0800,88.955,89.130,88.675,88.860,513491818847.6563
21.11.2009 06:00:00.000 GMT+0800,88.860,88.860,88.860,88.860,0
22.11.2009 06:00:00.000 GMT+0800,88.860,88.860,88.860,88.860,0
23.11.2009 06:00:00.000 GMT+0800,88.815,89.190,88.575,88.955,408099269775.3907
24.11.2009 06:00:00.000 GMT+0800,88.955,89.055,88.350,88.485,455852310058.5939
25.11.2009 06:00:00.000 GMT+0800,88.485,88.625,87.210,87.335,455188732421.875
26.11.2009 06:00:00.000 GMT+0800,87.330,87.480,86.290,86.555,415180059692.3829
27.11.2009 06:00:00.000 GMT+0800,86.555,87.010,84.800,86.520,593979454589.8438
28.11.2009 06:00:00.000 GMT+0800,86.520,86.520,86.520,86.520,0
29.11.2009 06:00:00.000 GMT+0800,86.520,86.520,86.520,86.520,0
30.11.2009 06:00:00.000 GMT+0800,86.605,87.032,85.860,86.400,689666239013.6719
01.12.2009 06:00:00.000 GMT+0800,86.390,87.530,86.160,86.685,631758000976.5625
02.12.2009 06:00:00.000 GMT+0800,86.685,87.490,86.590,87.370,495565577636.7189
03.12.2009 06:00:00.000 GMT+0800,87.370,88.480,87.360,88.255,555867480957.0312
04.12.2009 06:00:00.000 GMT+0800,88.250,90.770,87.990,90.548,689132883300.7812
05.12.2009 06:00:00.000 GMT+0800,90.548,90.548,90.548,90.548,0
06.12.2009 06:00:00.000 GMT+0800,90.548,90.548,90.548,90.548,0
07.12.2009 06:00:00.000 GMT+0800,90.170,90.375,89.035,89.500,715854188964.8438
08.12.2009 06:00:00.000 GMT+0800,89.495,89.510,88.170,88.410,672159408203.1251
09.12.2009 06:00:00.000 GMT+0800,88.410,88.690,87.360,87.850,590149542480.4688
10.12.2009 06:00:00.000 GMT+0800,87.855,88.450,87.725,88.185,349376083007.8126
11.12.2009 06:00:00.000 GMT+0800,88.185,89.805,88.180,89.095,537699877929.6876
12.12.2009 06:00:00.000 GMT+0800,89.095,89.095,89.095,89.095,0
13.12.2009 06:00:00.000 GMT+0800,89.095,89.095,89.095,89.095,0
14.12.2009 06:00:00.000 GMT+0800,88.935,89.320,88.315,88.605,570928011718.75
15.12.2009 06:00:00.000 GMT+0800,88.605,89.950,88.565,89.595,521569395019.5313
16.12.2009 06:00:00.000 GMT+0800,89.595,89.980,89.380,89.770,458633499755.8594
17.12.2009 06:00:00.000 GMT+0800,89.765,90.365,89.555,89.950,533761619384.7657
18.12.2009 06:00:00.000 GMT+0800,89.950,90.910,88.980,90.460,519326680175.7813
19.12.2009 06:00:00.000 GMT+0800,90.460,90.460,90.460,90.460,0
20.12.2009 06:00:00.000 GMT+0800,90.460,90.460,90.460,90.460,0
21.12.2009 06:00:00.000 GMT+0800,90.265,91.230,90.235,91.150,446715539794.922
22.12.2009 06:00:00.000 GMT+0800,91.155,91.865,91.000,91.825,485751448486.3282
23.12.2009 06:00:00.000 GMT+0800,91.825,91.870,91.310,91.625,266578297363.28152
24.12.2009 06:00:00.000 GMT+0800,91.620,91.775,91.130,91.520,268778800292.96893
25.12.2009 06:00:00.000 GMT+0800,91.510,91.615,91.100,91.315,483501102050.7813
26.12.2009 06:00:00.000 GMT+0800,91.315,91.315,91.315,91.315,0
27.12.2009 06:00:00.000 GMT+0800,91.315,91.315,91.315,91.315,0
28.12.2009 06:00:00.000 GMT+0800,91.405,91.765,91.382,91.615,270533000488.2813
29.12.2009 06:00:00.000 GMT+0800,91.615,92.075,91.525,91.985,416938998779.29694
30.12.2009 06:00:00.000 GMT+0800,91.985,92.760,91.900,92.420,361972548095.7032
31.12.2009 06:00:00.000 GMT+0800,92.420,93.140,91.910,93.020,227565299560.547
01.01.2010 06:00:00.000 GMT+0800,92.979,93.052,92.972,92.995,416886400878.9063
02.01.2010 06:00:00.000 GMT+0800,92.995,92.995,92.995,92.995,0
03.01.2010 06:00:00.000 GMT+0800,92.995,92.995,92.995,92.995,0
04.01.2010 06:00:00.000 GMT+0800,92.967,93.210,92.185,92.495,566809446777.3438
05.01.2010 06:00:00.000 GMT+0800,92.490,92.545,91.240,91.690,603219848632.8125
06.01.2010 06:00:00.000 GMT+0800,91.695,92.740,91.520,92.310,615940628417.9688
07.01.2010 06:00:00.000 GMT+0800,92.305,93.400,92.100,93.365,560730990722.6564
08.01.2010 06:00:00.000 GMT+0800,93.360,93.765,92.280,92.650,566188140625
09.01.2010 06:00:00.000 GMT+0800,92.650,92.650,92.650,92.650,0
10.01.2010 06:00:00.000 GMT+0800,92.650,92.650,92.650,92.650,0
11.01.2010 06:00:00.000 GMT+0800,92.580,92.660,91.810,92.075,566322521240.2344
12.01.2010 06:00:00.000 GMT+0800,92.070,92.425,90.720,90.970,598674355468.75
13.01.2010 06:00:00.000 GMT+0800,90.965,91.560,90.900,91.365,681075040039.0625
14.01.2010 06:00:00.000 GMT+0800,91.360,92.040,90.840,91.200,542082946289.0625
15.01.2010 06:00:00.000 GMT+0800,91.195,91.315,90.600,90.750,635456390625
16.01.2010 06:00:00.000 GMT+0800,90.750,90.750,90.750,90.750,0
17.01.2010 06:00:00.000 GMT+0800,90.750,90.750,90.750,90.750,0
18.01.2010 06:00:00.000 GMT+0800,90.745,91.060,90.620,90.780,357778301269.53156
19.01.2010 06:00:00.000 GMT+0800,90.775,91.260,90.315,91.135,618359074707.0312
20.01.2010 06:00:00.000 GMT+0800,91.130,91.460,90.790,91.210,640602010253.9062
21.01.2010 06:00:00.000 GMT+0800,91.220,91.870,90.110,90.420,664618939941.4062
22.01.2010 06:00:00.000 GMT+0800,90.425,90.565,89.780,89.810,672066199218.75
23.01.2010 06:00:00.000 GMT+0800,89.810,89.810,89.810,89.810,0
24.01.2010 06:00:00.000 GMT+0800,89.810,89.810,89.810,89.810,0
25.01.2010 06:00:00.000 GMT+0800,90.255,90.335,89.810,90.270,490692986816.4064
26.01.2010 06:00:00.000 GMT+0800,90.265,90.550,89.335,89.635,580524999023.4375
27.01.2010 06:00:00.000 GMT+0800,89.645,90.080,89.135,89.995,536612036621.0938
28.01.2010 06:00:00.000 GMT+0800,89.995,90.550,89.625,89.905,551181180175.7812
29.01.2010 06:00:00.000 GMT+0800,89.900,90.920,89.585,90.260,498412600830.0782
30.01.2010 06:00:00.000 GMT+0800,90.260,90.260,90.260,90.260,0
31.01.2010 06:00:00.000 GMT+0800,90.260,90.260,90.260,90.260,0
01.02.2010 06:00:00.000 GMT+0800,89.875,90.945,89.850,90.605,387343226074.2188
02.02.2010 06:00:00.000 GMT+0800,90.600,90.910,90.265,90.385,450952600097.65643
03.02.2010 06:00:00.000 GMT+0800,90.370,91.275,90.075,90.975,516586803222.6563
04.02.2010 06:00:00.000 GMT+0800,90.975,91.075,88.550,89.025,443128177246.09393
05.02.2010 06:00:00.000 GMT+0800,89.010,89.885,88.815,89.220,497031209472.6563
06.02.2010 06:00:00.000 GMT+0800,89.220,89.220,89.220,89.220,0
07.02.2010 06:00:00.000 GMT+0800,89.220,89.220,89.220,89.220,0
