Local time,Open,High,Low,Close,Volume
11.10.2008 05:00:00.000 GMT+0800,1.34091,1.34091,1.34091,1.34091,0
12.10.2008 05:00:00.000 GMT+0800,1.34091,1.34091,1.34091,1.34091,0
13.10.2008 05:00:00.000 GMT+0800,1.35653,1.36795,1.34498,1.35753,213361280273.438
14.10.2008 05:00:00.000 GMT+0800,1.35742,1.37639,1.35721,1.36163,173460680908.20358
15.10.2008 05:00:00.000 GMT+0800,1.36159,1.36847,1.34825,1.34965,173046766601.56296
16.10.2008 05:00:00.000 GMT+0800,1.34939,1.35329,1.33467,1.34502,174592141845.70334
17.10.2008 05:00:00.000 GMT+0800,1.34519,1.35116,1.33846,1.34052,173721996582.03143
18.10.2008 05:00:00.000 GMT+0800,1.34052,1.34052,1.34052,1.34052,0
19.10.2008 05:00:00.000 GMT+0800,1.34052,1.34052,1.34052,1.34052,0
20.10.2008 05:00:00.000 GMT+0800,1.34216,1.35299,1.32871,1.33410,742517627929.6875
21.10.2008 05:00:00.000 GMT+0800,1.33396,1.33571,1.30499,1.30608,711331549804.6875
22.10.2008 05:00:00.000 GMT+0800,1.30602,1.30752,1.27668,1.28501,713373469726.5625
23.10.2008 05:00:00.000 GMT+0800,1.28495,1.29319,1.27257,1.29313,713095898437.5
24.10.2008 05:00:00.000 GMT+0800,1.29315,1.30016,1.24941,1.26190,728427597656.25
25.10.2008 05:00:00.000 GMT+0800,1.26190,1.26190,1.26190,1.26190,0
26.10.2008 05:00:00.000 GMT+0800,1.26190,1.26190,1.26190,1.26190,0
27.10.2008 05:00:00.000 GMT+0800,1.25557,1.26774,1.23331,1.24914,1344048836914.0625
28.10.2008 05:00:00.000 GMT+0800,1.24895,1.27425,1.23290,1.26805,817957027343.75
29.10.2008 05:00:00.000 GMT+0800,1.26800,1.29910,1.26235,1.29567,662266566406.2501
30.10.2008 05:00:00.000 GMT+0800,1.29565,1.32850,1.28050,1.29145,649298762207.0312
31.10.2008 05:00:00.000 GMT+0800,1.29140,1.29210,1.26675,1.27245,576124721679.6875
01.11.2008 05:00:00.000 GMT+0800,1.27245,1.27300,1.27245,1.27300,0
02.11.2008 05:00:00.000 GMT+0800,1.27300,1.27300,1.27300,1.27300,0
03.11.2008 06:00:00.000 GMT+0800,1.27450,1.28985,1.25960,1.26415,715530791992.1876
04.11.2008 06:00:00.000 GMT+0800,1.26415,1.30480,1.25250,1.29805,903261472656.25
05.11.2008 06:00:00.000 GMT+0800,1.29805,1.31145,1.27925,1.29540,866695971679.6875
06.11.2008 06:00:00.000 GMT+0800,1.29540,1.29550,1.26790,1.27120,814472335937.5
07.11.2008 06:00:00.000 GMT+0800,1.27115,1.28500,1.26520,1.27160,750106540039.0625
08.11.2008 06:00:00.000 GMT+0800,1.27160,1.27160,1.27160,1.27160,0
09.11.2008 06:00:00.000 GMT+0800,1.27160,1.27160,1.27160,1.27160,0
10.11.2008 06:00:00.000 GMT+0800,1.28160,1.29270,1.27175,1.27475,690130733886.7188
11.11.2008 06:00:00.000 GMT+0800,1.27475,1.28000,1.25065,1.25220,631075124023.4375
12.11.2008 06:00:00.000 GMT+0800,1.25215,1.26310,1.24660,1.25050,704875142089.8438
13.11.2008 06:00:00.000 GMT+0800,1.25055,1.28525,1.23880,1.27685,482480118164.0625
14.11.2008 06:00:00.000 GMT+0800,1.27690,1.28280,1.25765,1.26025,715430695312.5
15.11.2008 06:00:00.000 GMT+0800,1.26025,1.26025,1.26025,1.26025,0
16.11.2008 06:00:00.000 GMT+0800,1.26025,1.26025,1.26025,1.26025,0
17.11.2008 06:00:00.000 GMT+0800,1.25297,1.27415,1.25115,1.26490,623136687988.2812
18.11.2008 06:00:00.000 GMT+0800,1.26485,1.27000,1.25665,1.26165,697574437500
19.11.2008 06:00:00.000 GMT+0800,1.26165,1.28140,1.24835,1.24870,563820865234.3751
20.11.2008 06:00:00.000 GMT+0800,1.24865,1.25935,1.24350,1.24520,566695769531.2502
21.11.2008 06:00:00.000 GMT+0800,1.24520,1.26375,1.24230,1.25855,584581673828.1252
22.11.2008 06:00:00.000 GMT+0800,1.25855,1.25855,1.25855,1.25855,0
23.11.2008 06:00:00.000 GMT+0800,1.25855,1.25855,1.25855,1.25855,0
24.11.2008 06:00:00.000 GMT+0800,1.25850,1.29550,1.25670,1.29540,883797347167.9689
25.11.2008 06:00:00.000 GMT+0800,1.29530,1.30810,1.28035,1.30635,731712150390.625
26.11.2008 06:00:00.000 GMT+0800,1.30635,1.30700,1.28190,1.28785,760251234863.2812
27.11.2008 06:00:00.000 GMT+0800,1.28780,1.29680,1.28590,1.29040,697356230712.8907
28.11.2008 06:00:00.000 GMT+0800,1.29035,1.29570,1.26450,1.26890,712803375976.5625
29.11.2008 06:00:00.000 GMT+0800,1.26890,1.26890,1.26890,1.26890,0
30.11.2008 06:00:00.000 GMT+0800,1.26890,1.26890,1.26890,1.26890,0
01.12.2008 06:00:00.000 GMT+0800,1.27093,1.27115,1.25820,1.26090,740792402343.7501
02.12.2008 06:00:00.000 GMT+0800,1.26095,1.27655,1.25620,1.27125,731438139160.1562
03.12.2008 06:00:00.000 GMT+0800,1.27125,1.27415,1.26020,1.27160,822914016113.2812
04.12.2008 06:00:00.000 GMT+0800,1.27155,1.28475,1.25490,1.27760,842511591308.5938
05.12.2008 06:00:00.000 GMT+0800,1.27750,1.27990,1.26270,1.27198,720553473144.5312
06.12.2008 06:00:00.000 GMT+0800,1.27198,1.27198,1.27198,1.27198,0
07.12.2008 06:00:00.000 GMT+0800,1.27198,1.27198,1.27198,1.27198,0
08.12.2008 06:00:00.000 GMT+0800,1.27254,1.29675,1.27155,1.29615,803200962158.2031
09.12.2008 06:00:00.000 GMT+0800,1.29620,1.30005,1.27980,1.29255,931084444335.9375
10.12.2008 06:00:00.000 GMT+0800,1.29255,1.30700,1.29035,1.30210,1000679539550.7812
11.12.2008 06:00:00.000 GMT+0800,1.30210,1.34030,1.29995,1.33564,760138050292.9688
12.12.2008 06:00:00.000 GMT+0800,1.33552,1.34150,1.32505,1.33682,520035661132.8125
13.12.2008 06:00:00.000 GMT+0800,1.33682,1.33682,1.33682,1.33682,0
14.12.2008 06:00:00.000 GMT+0800,1.33682,1.33682,1.33682,1.33682,0
15.12.2008 06:00:00.000 GMT+0800,1.33661,1.37220,1.33637,1.36880,654172147460.9375
16.12.2008 06:00:00.000 GMT+0800,1.36880,1.41475,1.36300,1.40092,737088159179.6875
17.12.2008 06:00:00.000 GMT+0800,1.40090,1.44365,1.40005,1.44180,632811351074.2188
18.12.2008 06:00:00.000 GMT+0800,1.44175,1.46925,1.41875,1.42449,467130088134.7657
19.12.2008 06:00:00.000 GMT+0800,1.42462,1.43095,1.38265,1.39110,490896580078.125
20.12.2008 06:00:00.000 GMT+0800,1.39110,1.39110,1.39110,1.39110,0
21.12.2008 06:00:00.000 GMT+0800,1.39110,1.39110,1.39110,1.39110,0
22.12.2008 06:00:00.000 GMT+0800,1.39315,1.41245,1.39025,1.39420,555835361816.4064
23.12.2008 06:00:00.000 GMT+0800,1.39420,1.40210,1.39195,1.39230,463948840576.1719
24.12.2008 06:00:00.000 GMT+0800,1.39240,1.40190,1.39135,1.40094,298940448730.46893
25.12.2008 06:00:00.000 GMT+0800,1.40101,1.40465,1.39757,1.40250,463580622680.6642
26.12.2008 06:00:00.000 GMT+0800,1.40248,1.41155,1.39895,1.40182,138051377197.26608
27.12.2008 06:00:00.000 GMT+0800,1.40182,1.40182,1.40182,1.40182,0
28.12.2008 06:00:00.000 GMT+0800,1.40182,1.40182,1.40182,1.40182,0
29.12.2008 06:00:00.000 GMT+0800,1.40600,1.43625,1.39200,1.39255,589398058349.6094
30.12.2008 06:00:00.000 GMT+0800,1.39268,1.42210,1.39165,1.40555,528486348632.8125
31.12.2008 06:00:00.000 GMT+0800,1.40555,1.41445,1.38505,1.39692,321953530273.4377
01.01.2009 06:00:00.000 GMT+0800,1.39695,1.40707,1.39600,1.40371,514011847656.25
02.01.2009 06:00:00.000 GMT+0800,1.40373,1.40515,1.38385,1.39185,401503918945.3126
03.01.2009 06:00:00.000 GMT+0800,1.39185,1.39185,1.39185,1.39185,0
04.01.2009 06:00:00.000 GMT+0800,1.39185,1.39185,1.39185,1.39185,0
05.01.2009 06:00:00.000 GMT+0800,1.38977,1.39610,1.35495,1.36340,539399639160.1563
06.01.2009 06:00:00.000 GMT+0800,1.36340,1.36585,1.33130,1.35355,644672224121.0938
07.01.2009 06:00:00.000 GMT+0800,1.35355,1.37470,1.34320,1.36440,730563325683.5938
08.01.2009 06:00:00.000 GMT+0800,1.36440,1.37965,1.35345,1.37015,751659443359.375
09.01.2009 06:00:00.000 GMT+0800,1.37010,1.37305,1.34150,1.34672,490439490234.3751
10.01.2009 06:00:00.000 GMT+0800,1.34672,1.34672,1.34672,1.34672,0
11.01.2009 06:00:00.000 GMT+0800,1.34672,1.34672,1.34672,1.34672,0
12.01.2009 06:00:00.000 GMT+0800,1.34688,1.34735,1.32938,1.33600,613431173828.125
13.01.2009 06:00:00.000 GMT+0800,1.33614,1.33730,1.31402,1.31800,721090738281.25
14.01.2009 06:00:00.000 GMT+0800,1.31810,1.33370,1.30940,1.31905,623231068847.6562
15.01.2009 06:00:00.000 GMT+0800,1.31880,1.32340,1.30247,1.31135,798872956054.6875
16.01.2009 06:00:00.000 GMT+0800,1.31125,1.33425,1.31110,1.32640,697455500000
17.01.2009 06:00:00.000 GMT+0800,1.32640,1.32640,1.32640,1.32640,0
18.01.2009 06:00:00.000 GMT+0800,1.32640,1.32640,1.32640,1.32640,0
19.01.2009 06:00:00.000 GMT+0800,1.33352,1.33845,1.30655,1.30670,613729186523.4375
20.01.2009 06:00:00.000 GMT+0800,1.30660,1.31035,1.28560,1.29037,612530103027.3438
21.01.2009 06:00:00.000 GMT+0800,1.29047,1.30855,1.28235,1.30215,676606499511.7188
22.01.2009 06:00:00.000 GMT+0800,1.30210,1.30820,1.29085,1.30000,575038224121.0938
23.01.2009 06:00:00.000 GMT+0800,1.29990,1.30345,1.27675,1.29725,535405710937.5001
24.01.2009 06:00:00.000 GMT+0800,1.29725,1.29725,1.29725,1.29725,0
25.01.2009 06:00:00.000 GMT+0800,1.29725,1.29725,1.29725,1.29725,0
26.01.2009 06:00:00.000 GMT+0800,1.29621,1.32070,1.28610,1.31875,729947845214.8439
27.01.2009 06:00:00.000 GMT+0800,1.31875,1.33290,1.31165,1.31595,752895333007.8125
28.01.2009 06:00:00.000 GMT+0800,1.31595,1.33230,1.31015,1.31650,865828324218.75
29.01.2009 06:00:00.000 GMT+0800,1.31650,1.31790,1.29355,1.29541,769361653320.3125
30.01.2009 06:00:00.000 GMT+0800,1.29531,1.29560,1.27625,1.28105,758564840820.3125
31.01.2009 06:00:00.000 GMT+0800,1.28105,1.28105,1.28105,1.28105,0
01.02.2009 06:00:00.000 GMT+0800,1.28105,1.28227,1.28105,1.28227,0
02.02.2009 06:00:00.000 GMT+0800,1.27672,1.28985,1.27055,1.28425,653916691406.25
03.02.2009 06:00:00.000 GMT+0800,1.28435,1.30565,1.28010,1.30395,720391072265.625
04.02.2009 06:00:00.000 GMT+0800,1.30390,1.30705,1.28125,1.28480,718890863769.5312
05.02.2009 06:00:00.000 GMT+0800,1.28475,1.29050,1.27615,1.27895,685340482421.875
06.02.2009 06:00:00.000 GMT+0800,1.27910,1.29925,1.27470,1.29380,618510484863.2812
07.02.2009 06:00:00.000 GMT+0800,1.29380,1.29380,1.29380,1.29380,0
08.02.2009 06:00:00.000 GMT+0800,1.29380,1.29380,1.29380,1.29380,0
09.02.2009 06:00:00.000 GMT+0800,1.29610,1.30925,1.28720,1.30020,841206899414.0625
10.02.2009 06:00:00.000 GMT+0800,1.30015,1.30735,1.28095,1.29120,864044156250
11.02.2009 06:00:00.000 GMT+0800,1.29115,1.29980,1.28330,1.29045,760511115234.375
12.02.2009 06:00:00.000 GMT+0800,1.29045,1.29430,1.27210,1.28600,700263559082.0312
13.02.2009 06:00:00.000 GMT+0800,1.28590,1.29420,1.28210,1.28605,511240303222.6563
14.02.2009 06:00:00.000 GMT+0800,1.28605,1.28605,1.28605,1.28605,0
15.02.2009 06:00:00.000 GMT+0800,1.28605,1.28605,1.28605,1.28605,0
16.02.2009 06:00:00.000 GMT+0800,1.27793,1.28245,1.27265,1.28010,559578078613.2814
17.02.2009 06:00:00.000 GMT+0800,1.28015,1.28040,1.25620,1.25815,837394050781.2501
18.02.2009 06:00:00.000 GMT+0800,1.25815,1.26400,1.25125,1.25295,557797269531.2501
19.02.2009 06:00:00.000 GMT+0800,1.25295,1.27600,1.25275,1.26730,596520128906.25
20.02.2009 06:00:00.000 GMT+0800,1.26730,1.28790,1.25565,1.28250,701229341796.875
21.02.2009 06:00:00.000 GMT+0800,1.28250,1.28250,1.28250,1.28250,0
22.02.2009 06:00:00.000 GMT+0800,1.28250,1.28250,1.28250,1.28250,0
23.02.2009 06:00:00.000 GMT+0800,1.28040,1.29915,1.26915,1.26930,1080302832763.6719
24.02.2009 06:00:00.000 GMT+0800,1.26930,1.28770,1.26620,1.28455,990446737304.6875
25.02.2009 06:00:00.000 GMT+0800,1.28455,1.28985,1.26895,1.27225,1128147039062.5
26.02.2009 06:00:00.000 GMT+0800,1.27225,1.28105,1.26820,1.27435,661864573242.1875
27.02.2009 06:00:00.000 GMT+0800,1.27435,1.27500,1.26040,1.26690,694114040527.3438
28.02.2009 06:00:00.000 GMT+0800,1.26690,1.26690,1.26690,1.26690,0
01.03.2009 06:00:00.000 GMT+0800,1.26690,1.26690,1.26677,1.26677,0
02.03.2009 06:00:00.000 GMT+0800,1.26295,1.26368,1.25455,1.25770,841574764648.4375
03.03.2009 06:00:00.000 GMT+0800,1.25770,1.26775,1.25210,1.25605,870558663574.2188
04.03.2009 06:00:00.000 GMT+0800,1.25605,1.26620,1.24560,1.26595,894790412109.375
05.03.2009 06:00:00.000 GMT+0800,1.26595,1.26630,1.24805,1.25385,712556038574.2188
06.03.2009 06:00:00.000 GMT+0800,1.25385,1.27505,1.25315,1.26485,812434040527.3438
07.03.2009 06:00:00.000 GMT+0800,1.26485,1.26485,1.26485,1.26485,0
08.03.2009 06:00:00.000 GMT+0800,1.26485,1.26485,1.26485,1.26485,0
09.03.2009 05:00:00.000 GMT+0800,1.26488,1.27265,1.25555,1.26110,1054733565429.6875
10.03.2009 05:00:00.000 GMT+0800,1.26100,1.28215,1.25795,1.26815,1038032073730.4688
11.03.2009 05:00:00.000 GMT+0800,1.26815,1.28645,1.26160,1.28355,1082246209960.9375
12.03.2009 05:00:00.000 GMT+0800,1.28355,1.29445,1.27315,1.29095,1027864913574.2188
13.03.2009 05:00:00.000 GMT+0800,1.29107,1.29570,1.28620,1.29280,844985026367.1875
14.03.2009 05:00:00.000 GMT+0800,1.29280,1.29280,1.29280,1.29280,0
15.03.2009 05:00:00.000 GMT+0800,1.29280,1.29280,1.29280,1.29280,0
16.03.2009 05:00:00.000 GMT+0800,1.28791,1.30710,1.28375,1.29675,1113245929199.2188
17.03.2009 05:00:00.000 GMT+0800,1.29660,1.30325,1.29300,1.30160,751285281250
18.03.2009 05:00:00.000 GMT+0800,1.30160,1.34970,1.29860,1.34746,980861465576.1719
19.03.2009 05:00:00.000 GMT+0800,1.34744,1.37375,1.34165,1.36645,995022246582.0312
20.03.2009 05:00:00.000 GMT+0800,1.36635,1.37260,1.35170,1.35795,846641126953.125
21.03.2009 05:00:00.000 GMT+0800,1.35795,1.35795,1.35795,1.35795,0
22.03.2009 05:00:00.000 GMT+0800,1.35795,1.35795,1.35795,1.35795,0
23.03.2009 05:00:00.000 GMT+0800,1.36200,1.37360,1.34850,1.36325,767652767578.125
24.03.2009 05:00:00.000 GMT+0800,1.36320,1.36780,1.34305,1.34675,1087637411132.8125
25.03.2009 05:00:00.000 GMT+0800,1.34670,1.36465,1.34180,1.35810,830517551757.8125
26.03.2009 05:00:00.000 GMT+0800,1.35810,1.36385,1.34940,1.35255,930663442382.8125
27.03.2009 05:00:00.000 GMT+0800,1.35260,1.35910,1.32565,1.32870,693162880859.3751
28.03.2009 05:00:00.000 GMT+0800,1.32870,1.32870,1.32870,1.32870,0
29.03.2009 05:00:00.000 GMT+0800,1.32870,1.32870,1.32870,1.32870,0
30.03.2009 05:00:00.000 GMT+0800,1.32282,1.32845,1.31160,1.31980,684765522460.9375
31.03.2009 05:00:00.000 GMT+0800,1.31980,1.33425,1.31735,1.32495,748960071777.3438
01.04.2009 05:00:00.000 GMT+0800,1.32500,1.32860,1.31665,1.32461,698982753906.25
02.04.2009 05:00:00.000 GMT+0800,1.32459,1.35170,1.32225,1.34595,676197617919.922
03.04.2009 05:00:00.000 GMT+0800,1.34595,1.34950,1.33650,1.34835,617961159667.9689
04.04.2009 05:00:00.000 GMT+0800,1.34835,1.34835,1.34835,1.34835,0
05.04.2009 05:00:00.000 GMT+0800,1.34835,1.34835,1.34835,1.34835,0
06.04.2009 05:00:00.000 GMT+0800,1.34955,1.35815,1.33580,1.34155,627368469726.5626
07.04.2009 05:00:00.000 GMT+0800,1.34160,1.34180,1.32265,1.32710,672360689453.125
08.04.2009 05:00:00.000 GMT+0800,1.32705,1.33075,1.31480,1.32810,727689944335.9375
09.04.2009 05:00:00.000 GMT+0800,1.32810,1.33355,1.31260,1.31680,584033744628.9062
10.04.2009 05:00:00.000 GMT+0800,1.31680,1.31875,1.30920,1.31845,201603299316.4065
11.04.2009 05:00:00.000 GMT+0800,1.31845,1.31845,1.31845,1.31845,0
12.04.2009 05:00:00.000 GMT+0800,1.31845,1.31845,1.31845,1.31845,0
13.04.2009 05:00:00.000 GMT+0800,1.31862,1.33915,1.31270,1.33655,236904226074.21912
14.04.2009 05:00:00.000 GMT+0800,1.33650,1.33800,1.32260,1.32585,514701438720.7031
15.04.2009 05:00:00.000 GMT+0800,1.32570,1.32975,1.31460,1.32265,608280053710.9375
16.04.2009 05:00:00.000 GMT+0800,1.32255,1.32680,1.31265,1.31860,624422742675.7812
17.04.2009 05:00:00.000 GMT+0800,1.31855,1.31970,1.30170,1.30430,600969958496.0939
18.04.2009 05:00:00.000 GMT+0800,1.30430,1.30430,1.30430,1.30430,0
19.04.2009 05:00:00.000 GMT+0800,1.30430,1.30430,1.30430,1.30430,0
20.04.2009 05:00:00.000 GMT+0800,1.30577,1.30591,1.28910,1.29208,551599283203.125
21.04.2009 05:00:00.000 GMT+0800,1.29203,1.29935,1.28965,1.29458,554143450683.5938
22.04.2009 05:00:00.000 GMT+0800,1.29456,1.30370,1.28845,1.30050,604963898925.7812
23.04.2009 05:00:00.000 GMT+0800,1.30045,1.31605,1.29795,1.31425,539688102050.7813
24.04.2009 05:00:00.000 GMT+0800,1.31420,1.33010,1.31125,1.32395,559808352050.7812
25.04.2009 05:00:00.000 GMT+0800,1.32395,1.32395,1.32395,1.32395,0
26.04.2009 05:00:00.000 GMT+0800,1.32395,1.32395,1.32395,1.32395,0
27.04.2009 05:00:00.000 GMT+0800,1.32440,1.32458,1.29985,1.30350,554875623535.1562
28.04.2009 05:00:00.000 GMT+0800,1.30333,1.31660,1.29635,1.31475,496166278320.3126
29.04.2009 05:00:00.000 GMT+0800,1.31475,1.33390,1.31200,1.32698,479539333007.8127
30.04.2009 05:00:00.000 GMT+0800,1.32697,1.33855,1.31905,1.32295,478309391601.5626
01.05.2009 05:00:00.000 GMT+0800,1.32285,1.33275,1.32180,1.32705,325613721923.8282
02.05.2009 05:00:00.000 GMT+0800,1.32705,1.32705,1.32705,1.32705,0
03.05.2009 05:00:00.000 GMT+0800,1.32705,1.32705,1.32705,1.32705,0
04.05.2009 05:00:00.000 GMT+0800,1.32678,1.34222,1.32120,1.34045,445712686035.1563
05.05.2009 05:00:00.000 GMT+0800,1.34055,1.34375,1.32820,1.33290,407620606689.4533
06.05.2009 05:00:00.000 GMT+0800,1.33285,1.33745,1.32455,1.33335,502039222167.969
07.05.2009 05:00:00.000 GMT+0800,1.33335,1.34700,1.32515,1.33880,370806604003.9065
08.05.2009 05:00:00.000 GMT+0800,1.33879,1.36500,1.33415,1.36390,385279545654.2969
09.05.2009 05:00:00.000 GMT+0800,1.36390,1.36390,1.36390,1.36390,0
10.05.2009 05:00:00.000 GMT+0800,1.36390,1.36390,1.36390,1.36390,0
11.05.2009 05:00:00.000 GMT+0800,1.36440,1.36670,1.35570,1.35810,602735707763.6719
12.05.2009 05:00:00.000 GMT+0800,1.35810,1.37075,1.35625,1.36480,775113922851.5626
13.05.2009 05:00:00.000 GMT+0800,1.36470,1.37220,1.35660,1.35995,611233259765.6251
14.05.2009 05:00:00.000 GMT+0800,1.35985,1.36650,1.35245,1.36390,457880703613.2813
15.05.2009 05:00:00.000 GMT+0800,1.36380,1.36500,1.34620,1.34945,399219703613.2816
16.05.2009 05:00:00.000 GMT+0800,1.34945,1.34945,1.34945,1.34945,0
17.05.2009 05:00:00.000 GMT+0800,1.34945,1.34945,1.34945,1.34945,0
18.05.2009 05:00:00.000 GMT+0800,1.34778,1.35630,1.34230,1.35600,484972870605.4688
19.05.2009 05:00:00.000 GMT+0800,1.35610,1.36680,1.35300,1.36290,514043129394.5313
20.05.2009 05:00:00.000 GMT+0800,1.36272,1.38290,1.35835,1.37790,498996602050.7813
21.05.2009 05:00:00.000 GMT+0800,1.37790,1.39230,1.37280,1.38890,543033506835.9375
22.05.2009 05:00:00.000 GMT+0800,1.38890,1.40500,1.38875,1.39955,641004561523.4375
23.05.2009 05:00:00.000 GMT+0800,1.39955,1.39955,1.39955,1.39955,0
24.05.2009 05:00:00.000 GMT+0800,1.39955,1.39955,1.39955,1.39955,0
25.05.2009 05:00:00.000 GMT+0800,1.40169,1.40480,1.39575,1.40140,393263352539.0626
26.05.2009 05:00:00.000 GMT+0800,1.40117,1.40220,1.38600,1.39840,826481183349.6094
27.05.2009 05:00:00.000 GMT+0800,1.39835,1.40005,1.38235,1.38235,779078385742.1876
28.05.2009 05:00:00.000 GMT+0800,1.38245,1.39830,1.37930,1.39410,799235028320.3125
29.05.2009 05:00:00.000 GMT+0800,1.39405,1.41685,1.39240,1.41565,813912823730.4688
30.05.2009 05:00:00.000 GMT+0800,1.41565,1.41565,1.41565,1.41565,0
31.05.2009 05:00:00.000 GMT+0800,1.41565,1.41565,1.41565,1.41565,0
01.06.2009 05:00:00.000 GMT+0800,1.41449,1.42460,1.40990,1.41590,808440777343.75
02.06.2009 05:00:00.000 GMT+0800,1.41580,1.43310,1.41015,1.43025,783653148437.5001
03.06.2009 05:00:00.000 GMT+0800,1.43010,1.43370,1.41085,1.41625,819812242187.5
04.06.2009 05:00:00.000 GMT+0800,1.41620,1.42410,1.40700,1.41773,958918578125
05.06.2009 05:00:00.000 GMT+0800,1.41788,1.42675,1.39325,1.39650,766674988281.2501
06.06.2009 05:00:00.000 GMT+0800,1.39650,1.39650,1.39650,1.39650,0
07.06.2009 05:00:00.000 GMT+0800,1.39650,1.39650,1.39650,1.39650,0
08.06.2009 05:00:00.000 GMT+0800,1.39680,1.40020,1.38050,1.38985,830691269042.9688
09.06.2009 05:00:00.000 GMT+0800,1.38985,1.41010,1.38520,1.40630,759039638183.5938
10.06.2009 05:00:00.000 GMT+0800,1.40630,1.41435,1.39150,1.39835,699603489257.8125
11.06.2009 05:00:00.000 GMT+0800,1.39847,1.41715,1.39430,1.41075,668261842285.1562
12.06.2009 05:00:00.000 GMT+0800,1.41075,1.41285,1.39360,1.40150,707804632812.5
13.06.2009 05:00:00.000 GMT+0800,1.40150,1.40150,1.40150,1.40150,0
14.06.2009 05:00:00.000 GMT+0800,1.40150,1.40150,1.40150,1.40150,0
15.06.2009 05:00:00.000 GMT+0800,1.39929,1.40002,1.37575,1.37998,239412819580.07834
16.06.2009 05:00:00.000 GMT+0800,1.38005,1.39196,1.37484,1.38355,204821801757.81317
17.06.2009 05:00:00.000 GMT+0800,1.38350,1.39682,1.38067,1.39430,205068700439.4534
18.06.2009 05:00:00.000 GMT+0800,1.39430,1.39897,1.38819,1.38987,203977699951.17236
19.06.2009 05:00:00.000 GMT+0800,1.38991,1.40120,1.38830,1.39380,333598299072.2658
20.06.2009 05:00:00.000 GMT+0800,1.39380,1.39380,1.39380,1.39380,0
21.06.2009 05:00:00.000 GMT+0800,1.39380,1.39380,1.39380,1.39380,0
22.06.2009 05:00:00.000 GMT+0800,1.39468,1.39550,1.38260,1.38645,542699688720.7032
23.06.2009 05:00:00.000 GMT+0800,1.38645,1.41080,1.38285,1.40760,617951258300.7814
24.06.2009 05:00:00.000 GMT+0800,1.40770,1.41380,1.38875,1.39285,576432200927.7344
25.06.2009 05:00:00.000 GMT+0800,1.39280,1.40113,1.38885,1.39847,519230005126.9533
26.06.2009 05:00:00.000 GMT+0800,1.39844,1.41180,1.39803,1.40530,484440902099.60956
27.06.2009 05:00:00.000 GMT+0800,1.40530,1.40530,1.40530,1.40530,0
28.06.2009 05:00:00.000 GMT+0800,1.40530,1.40530,1.40530,1.40530,0
29.06.2009 05:00:00.000 GMT+0800,1.40609,1.40765,1.40449,1.40692,445214549560.5469
30.06.2009 05:00:00.000 GMT+0800,1.40692,1.40988,1.40679,1.40977,591333539306.6406
01.07.2009 05:00:00.000 GMT+0800,1.40977,1.41993,1.39978,1.41394,88792400146.48488
02.07.2009 05:00:00.000 GMT+0800,1.41381,1.41545,1.39868,1.40009,81159100219.72699
03.07.2009 05:00:00.000 GMT+0800,1.40004,1.40282,1.39256,1.39792,81157100463.86739
04.07.2009 05:00:00.000 GMT+0800,1.39792,1.39792,1.39792,1.39792,0
05.07.2009 05:00:00.000 GMT+0800,1.39792,1.39792,1.39792,1.39792,0
06.07.2009 05:00:00.000 GMT+0800,1.39591,1.39977,1.38749,1.39814,80810599975.58653
07.07.2009 05:00:00.000 GMT+0800,1.39815,1.40497,1.38996,1.39219,81414899658.20361
08.07.2009 05:00:00.000 GMT+0800,1.39231,1.39391,1.38294,1.38816,81702599853.516
09.07.2009 05:00:00.000 GMT+0800,1.38843,1.40722,1.38548,1.40155,80922900024.41441
10.07.2009 05:00:00.000 GMT+0800,1.40148,1.40285,1.38734,1.39351,80744699340.82077
11.07.2009 05:00:00.000 GMT+0800,1.39351,1.39351,1.39351,1.39351,0
12.07.2009 05:00:00.000 GMT+0800,1.39351,1.39351,1.39351,1.39351,0
13.07.2009 05:00:00.000 GMT+0800,1.39364,1.40003,1.38942,1.39761,81241099731.4459
14.07.2009 05:00:00.000 GMT+0800,1.39747,1.40136,1.39084,1.39652,80333599975.5864
15.07.2009 05:00:00.000 GMT+0800,1.39647,1.41335,1.39599,1.41047,80850999633.78938
16.07.2009 05:00:00.000 GMT+0800,1.41057,1.41648,1.40536,1.41466,80867300415.03938
17.07.2009 05:00:00.000 GMT+0800,1.41442,1.41496,1.40599,1.40986,81145299316.40659
18.07.2009 05:00:00.000 GMT+0800,1.40986,1.40986,1.40986,1.40986,0
19.07.2009 05:00:00.000 GMT+0800,1.40986,1.40986,1.40986,1.40986,0
20.07.2009 05:00:00.000 GMT+0800,1.40953,1.42494,1.40904,1.42294,80229000610.35199
21.07.2009 05:00:00.000 GMT+0800,1.42293,1.42760,1.41601,1.42234,81284399902.3443
22.07.2009 05:00:00.000 GMT+0800,1.42270,1.42562,1.41529,1.42174,81551400024.41458
23.07.2009 05:00:00.000 GMT+0800,1.42159,1.42908,1.41181,1.41403,81080600219.72719
24.07.2009 05:00:00.000 GMT+0800,1.41411,1.42529,1.41337,1.42006,81385999267.5786
25.07.2009 05:00:00.000 GMT+0800,1.42006,1.42006,1.42006,1.42006,0
26.07.2009 05:00:00.000 GMT+0800,1.42006,1.42006,1.42006,1.42006,0
27.07.2009 05:00:00.000 GMT+0800,1.42057,1.42967,1.41692,1.42298,80625500122.0708
